ParamNum,State,Frequency,MultiStableState,Stability Type,RepNum,Motif
7897.0,'01',1.0,'01',1,2,TS
7898.0,'01',1.0,'01',1,2,TS
7899.0,'01',0.817,'01 10',2,2,TS
7899.0,'10',0.183,'01 10',2,2,TS
7900.0,'01',0.256,'01 10',2,2,TS
7900.0,'10',0.744,'01 10',2,2,TS
7901.0,'01',0.404,'01 10',2,2,TS
7901.0,'10',0.596,'01 10',2,2,TS
7902.0,'01',1.0,'01',1,2,TS
7903.0,'01',1.0,'01',1,2,TS
7904.0,'01',1.0,'01',1,2,TS
7905.0,'01',0.679,'01 10',2,2,TS
7905.0,'10',0.321,'01 10',2,2,TS
7906.0,'11',1.0,'11',1,2,TS
7907.0,'01',1.0,'01',1,2,TS
7908.0,'10',1.0,'10',1,2,TS
7909.0,'10',1.0,'10',1,2,TS
7910.0,'01',0.766,'01 10',2,2,TS
7910.0,'10',0.234,'01 10',2,2,TS
7911.0,'10',1.0,'10',1,2,TS
7912.0,'01',0.033,'01 10',2,2,TS
7912.0,'10',0.967,'01 10',2,2,TS
7913.0,'01',1.0,'01',1,2,TS
7914.0,'11',1.0,'11',1,2,TS
7915.0,'01',0.809,'01 10',2,2,TS
7915.0,'10',0.191,'01 10',2,2,TS
7916.0,'10',1.0,'10',1,2,TS
7917.0,'10',1.0,'10',1,2,TS
7918.0,'01',1.0,'01',1,2,TS
7919.0,'01',1.0,'01',1,2,TS
7920.0,'01',0.05,'01 10',2,2,TS
7920.0,'10',0.95,'01 10',2,2,TS
7921.0,'01',0.019,'01 10',2,2,TS
7921.0,'10',0.981,'01 10',2,2,TS
7922.0,'10',1.0,'10',1,2,TS
7923.0,'11',1.0,'11',1,2,TS
7924.0,'10',1.0,'10',1,2,TS
7925.0,'01',1.0,'01',1,2,TS
7926.0,'01',1.0,'01',1,2,TS
7927.0,'01',1.0,'01',1,2,TS
7928.0,'01',0.074,'01 10',2,2,TS
7928.0,'10',0.926,'01 10',2,2,TS
7929.0,'01',0.059,'01 10',2,2,TS
7929.0,'10',0.941,'01 10',2,2,TS
7930.0,'10',1.0,'10',1,2,TS
7931.0,'01',1.0,'01',1,2,TS
7932.0,'01',0.049,'01 10',2,2,TS
7932.0,'10',0.951,'01 10',2,2,TS
7933.0,'01',1.0,'01',1,2,TS
7934.0,'01',1.0,'01',1,2,TS
7935.0,'01',0.082,'01 10',2,2,TS
7935.0,'10',0.918,'01 10',2,2,TS
7936.0,'10',1.0,'10',1,2,TS
7937.0,'10',1.0,'10',1,2,TS
7938.0,'01',1.0,'01',1,2,TS
7939.0,'01',1.0,'01',1,2,TS
7940.0,'10',1.0,'10',1,2,TS
7941.0,'01',0.734,'01 10',2,2,TS
7941.0,'10',0.266,'01 10',2,2,TS
7942.0,'10',1.0,'10',1,2,TS
7943.0,'01',1.0,'01',1,2,TS
7944.0,'10',1.0,'10',1,2,TS
7945.0,'01',1.0,'01',1,2,TS
7946.0,'01',1.0,'01',1,2,TS
7947.0,'10',1.0,'10',1,2,TS
7948.0,'10',1.0,'10',1,2,TS
7949.0,'01',0.764,'01 10',2,2,TS
7949.0,'10',0.236,'01 10',2,2,TS
7950.0,'01',0.302,'01 10',2,2,TS
7950.0,'10',0.698,'01 10',2,2,TS
7951.0,'00',0.30120481927710846,'00 01',2,2,TS
7951.0,'01',0.6987951807228916,'00 01',2,2,TS
7952.0,'01',1.0,'01',1,2,TS
7953.0,'10',1.0,'10',1,2,TS
7954.0,'01',0.432,'01 10',2,2,TS
7954.0,'10',0.568,'01 10',2,2,TS
7955.0,'10',1.0,'10',1,2,TS
7956.0,'01',0.347,'01 10',2,2,TS
7956.0,'10',0.653,'01 10',2,2,TS
7957.0,'10',1.0,'10',1,2,TS
7958.0,'01',0.625,'01 10',2,2,TS
7958.0,'10',0.375,'01 10',2,2,TS
7959.0,'01',1.0,'01',1,2,TS
7960.0,'01',1.0,'01',1,2,TS
7961.0,'01',0.36,'01 10',2,2,TS
7961.0,'10',0.64,'01 10',2,2,TS
7962.0,'01',0.836,'01 10',2,2,TS
7962.0,'10',0.164,'01 10',2,2,TS
7963.0,'01',0.673,'01 10',2,2,TS
7963.0,'10',0.327,'01 10',2,2,TS
7964.0,'10',1.0,'10',1,2,TS
7965.0,'01',0.753,'01 10',2,2,TS
7965.0,'10',0.247,'01 10',2,2,TS
7966.0,'01',1.0,'01',1,2,TS
7967.0,'10',1.0,'10',1,2,TS
7968.0,'01',0.851,'01 10',2,2,TS
7968.0,'10',0.149,'01 10',2,2,TS
7969.0,'01',0.682,'01 10',2,2,TS
7969.0,'10',0.318,'01 10',2,2,TS
7970.0,'10',1.0,'10',1,2,TS
7971.0,'01',0.503,'01 10',2,2,TS
7971.0,'10',0.497,'01 10',2,2,TS
7972.0,'01',0.063,'01 10',2,2,TS
7972.0,'10',0.937,'01 10',2,2,TS
7973.0,'01',0.286,'01 10',2,2,TS
7973.0,'10',0.714,'01 10',2,2,TS
7974.0,'01',0.73,'01 10',2,2,TS
7974.0,'10',0.27,'01 10',2,2,TS
7975.0,'10',1.0,'10',1,2,TS
7976.0,'01',0.885,'01 10',2,2,TS
7976.0,'10',0.115,'01 10',2,2,TS
7977.0,'10',1.0,'10',1,2,TS
7978.0,'01',0.949,'01 10',2,2,TS
7978.0,'10',0.051,'01 10',2,2,TS
7979.0,'01',0.299,'01 10',2,2,TS
7979.0,'10',0.701,'01 10',2,2,TS
7980.0,'01',0.79,'01 10',2,2,TS
7980.0,'10',0.21,'01 10',2,2,TS
7981.0,'01',0.075,'01 10',2,2,TS
7981.0,'10',0.925,'01 10',2,2,TS
7982.0,'01',0.701,'01 10',2,2,TS
7982.0,'10',0.299,'01 10',2,2,TS
7983.0,'01',1.0,'01',1,2,TS
7984.0,'01',1.0,'01',1,2,TS
7985.0,'10',1.0,'10',1,2,TS
7986.0,'01',1.0,'01',1,2,TS
7987.0,'10',1.0,'10',1,2,TS
7988.0,'01',0.797,'01 10',2,2,TS
7988.0,'10',0.203,'01 10',2,2,TS
7989.0,'01',1.0,'01',1,2,TS
7990.0,'01',0.127,'01 10',2,2,TS
7990.0,'10',0.873,'01 10',2,2,TS
7991.0,'01',1.0,'01',1,2,TS
7992.0,'10',1.0,'10',1,2,TS
7993.0,'01',1.0,'01',1,2,TS
7994.0,'10',1.0,'10',1,2,TS
7995.0,'01',1.0,'01',1,2,TS
7996.0,'01',1.0,'01',1,2,TS
7997.0,'01',1.0,'01',1,2,TS
7998.0,'01',0.478,'01 10',2,2,TS
7998.0,'10',0.522,'01 10',2,2,TS
7999.0,'11',1.0,'11',1,2,TS
8000.0,'01',1.0,'01',1,2,TS
8001.0,'10',1.0,'10',1,2,TS
8002.0,'11',1.0,'11',1,2,TS
8003.0,'10',1.0,'10',1,2,TS
8004.0,'10',1.0,'10',1,2,TS
8005.0,'01',1.0,'01',1,2,TS
8006.0,'01',0.24489795918367346,'01 10',2,2,TS
8006.0,'10',0.7551020408163265,'01 10',2,2,TS
8007.0,'01',0.795,'01 10',2,2,TS
8007.0,'10',0.205,'01 10',2,2,TS
8008.0,'10',1.0,'10',1,2,TS
8009.0,'01',0.564,'01 10',2,2,TS
8009.0,'10',0.436,'01 10',2,2,TS
8010.0,'01',0.977,'01 10',2,2,TS
8010.0,'10',0.023,'01 10',2,2,TS
8011.0,'10',1.0,'10',1,2,TS
8012.0,'01',0.487,'01 10',2,2,TS
8012.0,'10',0.513,'01 10',2,2,TS
8013.0,'01',0.883,'01 10',2,2,TS
8013.0,'10',0.117,'01 10',2,2,TS
8014.0,'01',1.0,'01',1,2,TS
8015.0,'10',1.0,'10',1,2,TS
8016.0,'10',1.0,'10',1,2,TS
8017.0,'01',0.703,'01 10',2,2,TS
8017.0,'10',0.297,'01 10',2,2,TS
8018.0,'01',0.926,'01 10',2,2,TS
8018.0,'10',0.074,'01 10',2,2,TS
8019.0,'01',1.0,'01',1,2,TS
8020.0,'10',1.0,'10',1,2,TS
8021.0,'01',1.0,'01',1,2,TS
8022.0,'10',1.0,'10',1,2,TS
8023.0,'10',1.0,'10',1,2,TS
8024.0,'01',0.649,'01 10',2,2,TS
8024.0,'10',0.351,'01 10',2,2,TS
8025.0,'01',0.453,'01 10',2,2,TS
8025.0,'10',0.547,'01 10',2,2,TS
8026.0,'01',0.768,'01 10',2,2,TS
8026.0,'10',0.232,'01 10',2,2,TS
8027.0,'01',0.996,'01 10',2,2,TS
8027.0,'10',0.004,'01 10',2,2,TS
8028.0,'10',1.0,'10',1,2,TS
8029.0,'01',1.0,'01',1,2,TS
8030.0,'01',1.0,'01',1,2,TS
8031.0,'01',0.33,'01 10',2,2,TS
8031.0,'10',0.67,'01 10',2,2,TS
8032.0,'01',0.226,'01 10',2,2,TS
8032.0,'10',0.774,'01 10',2,2,TS
8033.0,'10',1.0,'10',1,2,TS
8034.0,'01',1.0,'01',1,2,TS
8035.0,'10',1.0,'10',1,2,TS
8036.0,'01',1.0,'01',1,2,TS
8037.0,'10',1.0,'10',1,2,TS
8038.0,'10',1.0,'10',1,2,TS
8039.0,'01',1.0,'01',1,2,TS
8040.0,'10',1.0,'10',1,2,TS
8041.0,'01',1.0,'01',1,2,TS
8042.0,'01',0.777,'01 10',2,2,TS
8042.0,'10',0.223,'01 10',2,2,TS
8043.0,'01',1.0,'01',1,2,TS
8044.0,'01',1.0,'01',1,2,TS
8045.0,'01',1.0,'01',1,2,TS
8046.0,'01',1.0,'01',1,2,TS
8047.0,'01',0.882,'01 10',2,2,TS
8047.0,'10',0.118,'01 10',2,2,TS
8048.0,'10',1.0,'10',1,2,TS
8049.0,'10',1.0,'10',1,2,TS
8050.0,'01',0.629,'01 10',2,2,TS
8050.0,'10',0.371,'01 10',2,2,TS
8051.0,'01',0.054,'01 10',2,2,TS
8051.0,'10',0.946,'01 10',2,2,TS
8052.0,'10',1.0,'10',1,2,TS
8053.0,'01',1.0,'01',1,2,TS
8054.0,'01',1.0,'01',1,2,TS
8055.0,'01',0.717,'01 10',2,2,TS
8055.0,'10',0.283,'01 10',2,2,TS
8056.0,'10',1.0,'10',1,2,TS
8057.0,'10',1.0,'10',1,2,TS
8058.0,'01',0.251,'01 10',2,2,TS
8058.0,'10',0.749,'01 10',2,2,TS
8059.0,'01',0.707,'01 10',2,2,TS
8059.0,'10',0.293,'01 10',2,2,TS
8060.0,'10',1.0,'10',1,2,TS
8061.0,'10',1.0,'10',1,2,TS
8062.0,'10',1.0,'10',1,2,TS
8063.0,'01',1.0,'01',1,2,TS
8064.0,'01',1.0,'01',1,2,TS
8065.0,'01',1.0,'01',1,2,TS
8066.0,'10',1.0,'10',1,2,TS
8067.0,'01',1.0,'01',1,2,TS
8068.0,'10',1.0,'10',1,2,TS
8069.0,'01',0.5935935935935935,'01 10',2,2,TS
8069.0,'10',0.4064064064064064,'01 10',2,2,TS
8070.0,'01',1.0,'01',1,2,TS
8071.0,'01',1.0,'01',1,2,TS
8072.0,'01',1.0,'01',1,2,TS
8073.0,'01',1.0,'01',1,2,TS
8074.0,'10',1.0,'10',1,2,TS
8075.0,'01',1.0,'01',1,2,TS
8076.0,'01',1.0,'01',1,2,TS
8077.0,'01',0.099,'01 10',2,2,TS
8077.0,'10',0.901,'01 10',2,2,TS
8078.0,'01',1.0,'01',1,2,TS
8079.0,'10',1.0,'10',1,2,TS
8080.0,'11',1.0,'11',1,2,TS
8081.0,'01',1.0,'01',1,2,TS
8082.0,'01',0.466,'01 10',2,2,TS
8082.0,'10',0.534,'01 10',2,2,TS
8083.0,'01',1.0,'01',1,2,TS
8084.0,'10',1.0,'10',1,2,TS
8085.0,'10',1.0,'10',1,2,TS
8086.0,'01',0.894,'01 10',2,2,TS
8086.0,'10',0.106,'01 10',2,2,TS
8087.0,'01',0.086,'01 10',2,2,TS
8087.0,'10',0.914,'01 10',2,2,TS
8088.0,'10',1.0,'10',1,2,TS
8089.0,'10',1.0,'10',1,2,TS
8090.0,'01',0.658,'01 10',2,2,TS
8090.0,'10',0.342,'01 10',2,2,TS
8091.0,'01',0.886,'01 10',2,2,TS
8091.0,'10',0.114,'01 10',2,2,TS
8092.0,'10',1.0,'10',1,2,TS
8093.0,'01',0.284,'01 10',2,2,TS
8093.0,'10',0.716,'01 10',2,2,TS
8094.0,'01',0.362,'01 10',2,2,TS
8094.0,'10',0.638,'01 10',2,2,TS
8095.0,'01',1.0,'01',1,2,TS
8096.0,'00',1.0,'00',1,2,TS
8097.0,'01',1.0,'01',1,2,TS
8098.0,'01',0.904,'01 10',2,2,TS
8098.0,'10',0.096,'01 10',2,2,TS
8099.0,'01',1.0,'01',1,2,TS
8100.0,'01',0.933,'01 10',2,2,TS
8100.0,'10',0.067,'01 10',2,2,TS
8101.0,'10',1.0,'10',1,2,TS
8102.0,'01',1.0,'01',1,2,TS
8103.0,'01',1.0,'01',1,2,TS
8104.0,'10',1.0,'10',1,2,TS
8105.0,'10',1.0,'10',1,2,TS
8106.0,'01',0.819,'01 10',2,2,TS
8106.0,'10',0.181,'01 10',2,2,TS
8107.0,'01',1.0,'01',1,2,TS
8108.0,'01',0.031,'01 10',2,2,TS
8108.0,'10',0.969,'01 10',2,2,TS
8109.0,'10',1.0,'10',1,2,TS
8110.0,'10',1.0,'10',1,2,TS
8111.0,'10',1.0,'10',1,2,TS
8112.0,'01',1.0,'01',1,2,TS
8113.0,'10',1.0,'10',1,2,TS
8114.0,'10',1.0,'10',1,2,TS
8115.0,'10',1.0,'10',1,2,TS
8116.0,'10',1.0,'10',1,2,TS
8117.0,'01',1.0,'01',1,2,TS
8118.0,'01',1.0,'01',1,2,TS
8119.0,'01',0.434,'01 10',2,2,TS
8119.0,'10',0.566,'01 10',2,2,TS
8120.0,'01',1.0,'01',1,2,TS
8121.0,'01',1.0,'01',1,2,TS
8122.0,'01',1.0,'01',1,2,TS
8123.0,'01',0.017,'01 10',2,2,TS
8123.0,'10',0.983,'01 10',2,2,TS
8124.0,'01',1.0,'01',1,2,TS
8125.0,'11',1.0,'11',1,2,TS
8126.0,'01',1.0,'01',1,2,TS
8127.0,'10',1.0,'10',1,2,TS
8128.0,'00',1.0,'00',1,2,TS
8129.0,'01',0.9309309309309309,'01 10',2,2,TS
8129.0,'10',0.06906906906906907,'01 10',2,2,TS
8130.0,'01',1.0,'01',1,2,TS
8131.0,'01',0.455,'01 10',2,2,TS
8131.0,'10',0.545,'01 10',2,2,TS
8132.0,'10',1.0,'10',1,2,TS
8133.0,'01',1.0,'01',1,2,TS
8134.0,'10',1.0,'10',1,2,TS
8135.0,'01',1.0,'01',1,2,TS
8136.0,'10',1.0,'10',1,2,TS
8137.0,'01',1.0,'01',1,2,TS
8138.0,'01',0.419,'01 10',2,2,TS
8138.0,'10',0.581,'01 10',2,2,TS
8139.0,'01',1.0,'01',1,2,TS
8140.0,'01',1.0,'01',1,2,TS
8141.0,'01',1.0,'01',1,2,TS
8142.0,'01',0.833,'01 10',2,2,TS
8142.0,'10',0.167,'01 10',2,2,TS
8143.0,'10',1.0,'10',1,2,TS
8144.0,'10',1.0,'10',1,2,TS
8145.0,'10',1.0,'10',1,2,TS
8146.0,'01',1.0,'01',1,2,TS
8147.0,'01',0.105,'01 10',2,2,TS
8147.0,'10',0.895,'01 10',2,2,TS
8148.0,'01',0.057,'01 10',2,2,TS
8148.0,'10',0.943,'01 10',2,2,TS
8149.0,'00',0.7419028340080972,'00 10',2,2,TS
8149.0,'10',0.25809716599190285,'00 10',2,2,TS
8150.0,'01',1.0,'01',1,2,TS
8151.0,'10',1.0,'10',1,2,TS
8152.0,'10',1.0,'10',1,2,TS
8153.0,'10',1.0,'10',1,2,TS
8154.0,'10',1.0,'10',1,2,TS
8155.0,'01',0.781,'01 10',2,2,TS
8155.0,'10',0.219,'01 10',2,2,TS
8156.0,'01',0.7595190380761523,'01 10',2,2,TS
8156.0,'10',0.24048096192384769,'01 10',2,2,TS
8157.0,'01',1.0,'01',1,2,TS
8158.0,'10',1.0,'10',1,2,TS
8159.0,'01',1.0,'01',1,2,TS
8160.0,'10',1.0,'10',1,2,TS
8161.0,'01',1.0,'01',1,2,TS
8162.0,'01',0.17753259779338015,'01 10',2,2,TS
8162.0,'10',0.8224674022066198,'01 10',2,2,TS
8163.0,'01',0.89,'01 10',2,2,TS
8163.0,'10',0.11,'01 10',2,2,TS
8164.0,'11',1.0,'11',1,2,TS
8165.0,'10',1.0,'10',1,2,TS
8166.0,'01',0.98,'01 10',2,2,TS
8166.0,'10',0.02,'01 10',2,2,TS
8167.0,'01',1.0,'01',1,2,TS
8168.0,'01',1.0,'01',1,2,TS
8169.0,'01',0.539,'01 10',2,2,TS
8169.0,'10',0.461,'01 10',2,2,TS
8170.0,'01',0.08,'01 10',2,2,TS
8170.0,'10',0.92,'01 10',2,2,TS
8171.0,'01',0.491,'01 10',2,2,TS
8171.0,'10',0.509,'01 10',2,2,TS
8172.0,'01',0.754,'01 10',2,2,TS
8172.0,'10',0.246,'01 10',2,2,TS
8173.0,'01',0.088,'01 10',2,2,TS
8173.0,'10',0.912,'01 10',2,2,TS
8174.0,'10',1.0,'10',1,2,TS
8175.0,'01',1.0,'01',1,2,TS
8176.0,'10',1.0,'10',1,2,TS
8177.0,'01',0.59,'01 10',2,2,TS
8177.0,'10',0.41,'01 10',2,2,TS
8178.0,'01',1.0,'01',1,2,TS
8179.0,'01',0.229,'01 10',2,2,TS
8179.0,'10',0.771,'01 10',2,2,TS
8180.0,'01',1.0,'01',1,2,TS
8181.0,'01',1.0,'01',1,2,TS
8182.0,'01',1.0,'01',1,2,TS
8183.0,'00',1.0,'00',1,2,TS
8184.0,'01',1.0,'01',1,2,TS
8185.0,'01',1.0,'01',1,2,TS
8186.0,'01',1.0,'01',1,2,TS
8187.0,'10',1.0,'10',1,2,TS
8188.0,'01',0.832,'01 10',2,2,TS
8188.0,'10',0.168,'01 10',2,2,TS
8189.0,'10',1.0,'10',1,2,TS
8190.0,'11',1.0,'11',1,2,TS
8191.0,'01',0.891,'01 10',2,2,TS
8191.0,'10',0.109,'01 10',2,2,TS
8192.0,'01',1.0,'01',1,2,TS
8193.0,'01',0.609,'01 10',2,2,TS
8193.0,'10',0.391,'01 10',2,2,TS
8194.0,'10',1.0,'10',1,2,TS
8195.0,'10',1.0,'10',1,2,TS
8196.0,'01',1.0,'01',1,2,TS
8197.0,'01',1.0,'01',1,2,TS
8198.0,'01',0.088,'01 10',2,2,TS
8198.0,'10',0.912,'01 10',2,2,TS
8199.0,'10',1.0,'10',1,2,TS
8200.0,'01',1.0,'01',1,2,TS
8201.0,'10',1.0,'10',1,2,TS
8202.0,'11',1.0,'11',1,2,TS
8203.0,'01',1.0,'01',1,2,TS
8204.0,'01',1.0,'01',1,2,TS
8205.0,'01',0.869,'01 10',2,2,TS
8205.0,'10',0.131,'01 10',2,2,TS
8206.0,'11',1.0,'11',1,2,TS
8207.0,'01',1.0,'01',1,2,TS
8208.0,'00',1.0,'00',1,2,TS
8209.0,'10',1.0,'10',1,2,TS
8210.0,'01',0.976,'01 10',2,2,TS
8210.0,'10',0.024,'01 10',2,2,TS
8211.0,'01',0.231,'01 10',2,2,TS
8211.0,'10',0.769,'01 10',2,2,TS
8212.0,'01',0.507,'01 10',2,2,TS
8212.0,'10',0.493,'01 10',2,2,TS
8213.0,'01',1.0,'01',1,2,TS
8214.0,'01',1.0,'01',1,2,TS
8215.0,'01',1.0,'01',1,2,TS
8216.0,'01',0.353,'01 10',2,2,TS
8216.0,'10',0.647,'01 10',2,2,TS
8217.0,'01',0.981,'01 10',2,2,TS
8217.0,'10',0.019,'01 10',2,2,TS
8218.0,'10',1.0,'10',1,2,TS
8219.0,'01',1.0,'01',1,2,TS
8220.0,'10',1.0,'10',1,2,TS
8221.0,'01',1.0,'01',1,2,TS
8222.0,'01',1.0,'01',1,2,TS
8223.0,'01',1.0,'01',1,2,TS
8224.0,'10',1.0,'10',1,2,TS
8225.0,'01',1.0,'01',1,2,TS
8226.0,'10',1.0,'10',1,2,TS
8227.0,'01',1.0,'01',1,2,TS
8228.0,'01',1.0,'01',1,2,TS
8229.0,'01',0.909,'01 10',2,2,TS
8229.0,'10',0.091,'01 10',2,2,TS
8230.0,'00',0.094,'00 10',2,2,TS
8230.0,'10',0.906,'00 10',2,2,TS
8231.0,'10',1.0,'10',1,2,TS
8232.0,'10',1.0,'10',1,2,TS
8233.0,'01',0.167,'01 10',2,2,TS
8233.0,'10',0.833,'01 10',2,2,TS
8234.0,'01',0.997,'01 10',2,2,TS
8234.0,'10',0.003,'01 10',2,2,TS
8235.0,'01',1.0,'01',1,2,TS
8236.0,'01',1.0,'01',1,2,TS
8237.0,'01',0.395,'01 10',2,2,TS
8237.0,'10',0.605,'01 10',2,2,TS
8238.0,'10',1.0,'10',1,2,TS
8239.0,'01',0.406,'01 10',2,2,TS
8239.0,'10',0.594,'01 10',2,2,TS
8240.0,'01',1.0,'01',1,2,TS
8241.0,'01',0.999,'01 10',2,2,TS
8241.0,'10',0.001,'01 10',2,2,TS
8242.0,'10',1.0,'10',1,2,TS
8243.0,'01',0.972,'01 10',2,2,TS
8243.0,'10',0.028,'01 10',2,2,TS
8244.0,'11',1.0,'11',1,2,TS
8245.0,'10',1.0,'10',1,2,TS
8246.0,'01',0.08512820512820513,'01 10',2,2,TS
8246.0,'10',0.9148717948717948,'01 10',2,2,TS
8247.0,'01',1.0,'01',1,2,TS
8248.0,'01',1.0,'01',1,2,TS
8249.0,'10',1.0,'10',1,2,TS
8250.0,'00',0.552,'00 01',2,2,TS
8250.0,'01',0.448,'00 01',2,2,TS
8251.0,'10',1.0,'10',1,2,TS
8252.0,'10',1.0,'10',1,2,TS
8253.0,'10',1.0,'10',1,2,TS
8254.0,'01',1.0,'01',1,2,TS
8255.0,'01',0.487,'01 10',2,2,TS
8255.0,'10',0.513,'01 10',2,2,TS
8256.0,'11',1.0,'11',1,2,TS
8257.0,'01',1.0,'01',1,2,TS
8258.0,'10',1.0,'10',1,2,TS
8259.0,'10',1.0,'10',1,2,TS
8260.0,'01',0.968,'01 10',2,2,TS
8260.0,'10',0.032,'01 10',2,2,TS
8261.0,'10',1.0,'10',1,2,TS
8262.0,'01',1.0,'01',1,2,TS
8263.0,'01',1.0,'01',1,2,TS
8264.0,'10',1.0,'10',1,2,TS
8265.0,'01',0.156,'01 10',2,2,TS
8265.0,'10',0.844,'01 10',2,2,TS
8266.0,'01',1.0,'01',1,2,TS
8267.0,'01',1.0,'01',1,2,TS
8268.0,'01',1.0,'01',1,2,TS
8269.0,'10',1.0,'10',1,2,TS
8270.0,'10',1.0,'10',1,2,TS
8271.0,'10',1.0,'10',1,2,TS
8272.0,'10',1.0,'10',1,2,TS
8273.0,'01',0.844,'01 10',2,2,TS
8273.0,'10',0.156,'01 10',2,2,TS
8274.0,'10',1.0,'10',1,2,TS
8275.0,'01',0.834,'01 10',2,2,TS
8275.0,'10',0.166,'01 10',2,2,TS
8276.0,'10',1.0,'10',1,2,TS
8277.0,'01',0.481,'01 10',2,2,TS
8277.0,'10',0.519,'01 10',2,2,TS
8278.0,'01',0.522,'01 10',2,2,TS
8278.0,'10',0.478,'01 10',2,2,TS
8279.0,'10',1.0,'10',1,2,TS
8280.0,'01',1.0,'01',1,2,TS
8281.0,'01',0.875,'01 10',2,2,TS
8281.0,'10',0.125,'01 10',2,2,TS
8282.0,'10',1.0,'10',1,2,TS
8283.0,'10',1.0,'10',1,2,TS
8284.0,'10',1.0,'10',1,2,TS
8285.0,'01',0.4,'01 10',2,2,TS
8285.0,'10',0.6,'01 10',2,2,TS
8286.0,'01',1.0,'01',1,2,TS
8287.0,'01',0.854,'01 10',2,2,TS
8287.0,'10',0.146,'01 10',2,2,TS
8288.0,'01',0.407,'01 10',2,2,TS
8288.0,'10',0.593,'01 10',2,2,TS
8289.0,'01',1.0,'01',1,2,TS
8290.0,'01',1.0,'01',1,2,TS
8291.0,'01',1.0,'01',1,2,TS
8292.0,'10',1.0,'10',1,2,TS
8293.0,'10',1.0,'10',1,2,TS
8294.0,'01',0.969,'01 10',2,2,TS
8294.0,'10',0.031,'01 10',2,2,TS
8295.0,'01',0.946,'01 10',2,2,TS
8295.0,'10',0.054,'01 10',2,2,TS
8296.0,'01',1.0,'01',1,2,TS
8297.0,'01',1.0,'01',1,2,TS
8298.0,'01',0.039,'01 10',2,2,TS
8298.0,'10',0.961,'01 10',2,2,TS
8299.0,'01',0.973,'01 10',2,2,TS
8299.0,'10',0.027,'01 10',2,2,TS
8300.0,'10',1.0,'10',1,2,TS
8301.0,'10',1.0,'10',1,2,TS
8302.0,'01',0.866,'01 10',2,2,TS
8302.0,'10',0.134,'01 10',2,2,TS
8303.0,'01',0.627,'01 10',2,2,TS
8303.0,'10',0.373,'01 10',2,2,TS
8304.0,'00',0.255,'00 10',2,2,TS
8304.0,'10',0.745,'00 10',2,2,TS
8305.0,'10',1.0,'10',1,2,TS
8306.0,'01',1.0,'01',1,2,TS
8307.0,'01',0.009,'01 10',2,2,TS
8307.0,'10',0.991,'01 10',2,2,TS
8308.0,'01',0.586,'01 10',2,2,TS
8308.0,'10',0.414,'01 10',2,2,TS
8309.0,'01',1.0,'01',1,2,TS
8310.0,'00',1.0,'00',1,2,TS
8311.0,'10',1.0,'10',1,2,TS
8312.0,'01',0.615,'01 10',2,2,TS
8312.0,'10',0.385,'01 10',2,2,TS
8313.0,'01',1.0,'01',1,2,TS
8314.0,'01',1.0,'01',1,2,TS
8315.0,'00',0.987,'00 10',2,2,TS
8315.0,'10',0.013,'00 10',2,2,TS
8316.0,'01',1.0,'01',1,2,TS
8317.0,'01',1.0,'01',1,2,TS
8318.0,'01',0.159,'01 10',2,2,TS
8318.0,'10',0.841,'01 10',2,2,TS
8319.0,'01',1.0,'01',1,2,TS
8320.0,'01',1.0,'01',1,2,TS
8321.0,'10',1.0,'10',1,2,TS
8322.0,'01',1.0,'01',1,2,TS
8323.0,'01',1.0,'01',1,2,TS
8324.0,'01',0.743,'01 10',2,2,TS
8324.0,'10',0.257,'01 10',2,2,TS
8325.0,'01',0.804,'01 10',2,2,TS
8325.0,'10',0.196,'01 10',2,2,TS
8326.0,'10',1.0,'10',1,2,TS
8327.0,'10',1.0,'10',1,2,TS
8328.0,'00',1.0,'00',1,2,TS
8329.0,'10',1.0,'10',1,2,TS
8330.0,'10',1.0,'10',1,2,TS
8331.0,'01',0.143,'01 10',2,2,TS
8331.0,'10',0.857,'01 10',2,2,TS
8332.0,'01',1.0,'01',1,2,TS
8333.0,'10',1.0,'10',1,2,TS
8334.0,'10',1.0,'10',1,2,TS
8335.0,'01',1.0,'01',1,2,TS
8336.0,'10',1.0,'10',1,2,TS
8337.0,'01',0.763,'01 10',2,2,TS
8337.0,'10',0.237,'01 10',2,2,TS
8338.0,'01',1.0,'01',1,2,TS
8339.0,'10',1.0,'10',1,2,TS
8340.0,'01',0.111,'01 10',2,2,TS
8340.0,'10',0.889,'01 10',2,2,TS
8341.0,'01',1.0,'01',1,2,TS
8342.0,'01',0.224,'01 10',2,2,TS
8342.0,'10',0.776,'01 10',2,2,TS
8343.0,'01',1.0,'01',1,2,TS
8344.0,'01',1.0,'01',1,2,TS
8345.0,'01',1.0,'01',1,2,TS
8346.0,'01',1.0,'01',1,2,TS
8347.0,'01',0.348,'01 10',2,2,TS
8347.0,'10',0.652,'01 10',2,2,TS
8348.0,'01',1.0,'01',1,2,TS
8349.0,'01',0.543,'01 10',2,2,TS
8349.0,'10',0.457,'01 10',2,2,TS
8350.0,'01',1.0,'01',1,2,TS
8351.0,'11',1.0,'11',1,2,TS
8352.0,'01',0.875,'01 10',2,2,TS
8352.0,'10',0.125,'01 10',2,2,TS
8353.0,'01',0.379,'01 10',2,2,TS
8353.0,'10',0.621,'01 10',2,2,TS
